username_length,num_followers,num_following,posts_count,is_private,has_profile_pic,bio_length,avg_likes,avg_comments,account_age_days,follower_following_ratio,is_verified,engagement_rate,growth_score,username_suspicious_score,label
14,15,8,2,0,0,46,2,0,62,1.778,0,0.1333,0.22,1.0,1
9,11390,852,236,0,1,112,69,1,2454,13.354,0,0.0061,3.89,0.6,0
19,17,25,4,0,1,47,0,2,67,0.692,0,0.1176,0.26,1.0,1
10,7470,232,106,1,0,117,0,0,1337,32.064,0,0.0,5.39,0.67,0
6,14,18,10,1,1,17,3,2,83,0.789,0,0.3571,0.16,0.62,1
7,4,3,2,1,0,45,5,0,80,1.25,0,1.25,0.05,0.63,1
15,687236,1050,159,0,1,53,67587,1006,2782,653.889,0,0.0998,205.21,1.0,0
16,1,22,9,0,0,5,4,1,99,0.087,0,5.0,0.01,1.0,1
12,3,11,6,0,0,34,2,0,31,0.333,0,0.6667,0.1,1.0,1
13,444620,2021,221,0,1,174,14207,678,3550,219.892,0,0.0335,146.37,0.87,0
13,7537,186,395,1,0,41,0,0,2725,40.31,0,0.0,2.38,0.87,0
3,1119,60,208,1,1,134,0,0,2382,18.361,0,0.0,0.5,0.2,0
17,638406,539,110,0,1,111,74077,2633,2343,1182.235,0,0.1202,219.31,1.0,0
4,212233,1425,75,0,1,28,12674,183,3135,148.832,0,0.0606,66.76,0.27,0
9,189983525,90,744013,0,1,215,11680900,161497,3824,2087731.055,1,0.0623,55169.68,0.6,0
10,3766,177,137,1,0,113,0,0,2413,21.163,0,0.0,1.27,0.67,0
12,13,14,5,1,0,17,4,0,83,0.933,0,0.3077,0.14,0.95,1
18,12,13,2,1,1,20,0,0,66,0.929,0,0.0,0.22,1.0,1
5,79274,89,16,0,1,107,2811,98,3864,880.833,0,0.0367,23.56,0.33,0
8,29518,177,59,1,1,60,0,0,1933,165.837,0,0.0,15.05,0.53,0
5,931869,582,253,0,1,74,71765,2228,2127,1598.405,0,0.0794,453.58,0.33,0
19,19,16,2,0,0,32,4,1,23,1.176,0,0.2632,0.83,1.0,1
18,5,26,5,0,1,20,1,1,74,0.222,0,0.4,0.07,1.0,1
18,13,12,9,0,0,18,2,0,34,1.077,0,0.1538,0.45,1.0,1
7,17,10,7,1,1,17,0,0,89,1.636,0,0.0,0.18,0.73,1
6,18,14,6,0,1,44,5,2,41,1.267,0,0.3889,0.35,0.5,1
16,14728,239,209,1,1,35,0,0,2205,61.371,0,0.0,6.87,1.0,0
15,12920,277,140,1,1,97,0,0,1778,46.478,0,0.0,8.19,1.0,0
20,2248498,28,901923,0,1,223,250460,4933,4264,77534.448,1,0.1136,499.01,1.0,0
8,4,29,5,0,1,49,3,1,53,0.167,0,1.0,0.06,0.75,1
13,33661186,24,126612,0,1,150,1352591,23492,1580,1346447.48,1,0.0409,17962.0,0.87,0
15,551018,1423,43,0,1,171,12258,323,3397,386.952,0,0.0228,189.1,1.0,0
14,18,0,2,1,0,46,0,2,14,19.0,0,0.1111,1.49,1.0,1
8,15,26,3,0,1,3,5,1,66,0.593,0,0.4,0.22,0.71,1
16,283031,2041,73,0,1,44,13610,386,1308,138.605,0,0.0495,187.44,1.0,0
5,223551598,95,719369,0,1,89,2978917,46926,955,2328662.49,1,0.0135,194126.87,0.33,0
20,16,29,3,0,1,37,5,2,99,0.567,0,0.4375,0.18,1.0,1
5,1973066,3,351285,0,1,159,94859,565,3717,493266.75,1,0.0484,530.0,0.33,0
9,2053996,30,694181,0,1,114,290971,4513,1127,66257.968,1,0.1439,1579.71,0.6,0
17,3,15,2,1,0,2,4,0,46,0.25,0,1.3333,0.07,1.0,1
11,25802,240,58,1,0,13,0,0,2683,107.066,0,0.0,8.78,0.73,0
18,5273354,23,329862,0,1,165,510025,9171,839,219723.125,1,0.0985,5371.49,1.0,0
5,29983,157,151,1,1,55,0,0,2184,189.772,0,0.0,13.06,0.33,0
9,70504,72,169,0,1,199,9894,311,1068,965.822,0,0.1447,61.55,0.6,0
16,15,5,0,0,1,2,1,0,12,2.667,0,0.0667,1.13,1.0,1
8,14,26,6,1,1,32,4,1,48,0.556,0,0.3571,0.33,0.82,1
13,575764,1919,59,0,1,191,88574,1817,3807,299.878,0,0.157,168.3,0.87,0
10,8612,84,283,1,1,98,0,0,1753,101.329,0,0.0,3.96,0.67,0
12,6,27,0,0,1,4,0,0,51,0.25,0,0.0,0.1,0.96,1
14,10,2,2,0,0,10,3,1,52,3.667,0,0.4,0.21,1.0,1
18,18369,288,77,1,0,128,0,0,1656,63.564,0,0.0,11.82,1.0,0
15,2,0,8,0,1,38,2,1,61,3.0,0,1.5,0.04,1.0,1
3,895478,1801,199,0,1,118,54182,1303,1827,496.936,0,0.062,583.76,0.2,0
17,396329,2666,65,0,1,90,78286,3526,3892,148.605,0,0.2064,88.59,1.0,0
11,4733757,68,812271,0,1,173,355421,6179,3226,68605.188,1,0.0764,1363.08,0.73,0
20,13,10,7,0,1,9,4,2,10,1.273,0,0.4615,1.07,1.0,1
12,9585,229,80,1,0,100,0,0,1580,41.678,0,0.0,6.96,0.8,0
9,730476,2286,95,0,1,173,53234,2560,1846,319.404,0,0.0764,470.38,0.6,0
18,13,21,3,0,1,11,2,1,40,0.636,0,0.2308,0.38,1.0,1
14,17143,280,370,1,1,11,0,0,2861,61.011,0,0.0,6.15,0.93,0
17,47003,1943,23,0,1,38,3728,148,2916,24.179,0,0.0825,18.41,1.0,0
13,71308,2332,282,0,1,50,12030,190,1054,30.565,0,0.1714,54.92,0.87,0
14,2786,292,411,1,1,110,0,0,1532,9.512,0,0.0,1.5,0.93,0
5,17,20,3,1,0,41,2,1,100,0.857,0,0.1765,0.16,0.51,1
9,19570,176,192,1,1,42,0,0,120,110.571,0,0.0,176.17,0.6,0
16,106629,2351,91,0,1,58,2995,138,968,45.336,0,0.0294,106.17,1.0,0
15,3,27,7,0,1,50,0,0,20,0.143,0,0.0,0.17,1.0,1
15,709581,398,71,0,1,56,99719,4896,1917,1778.401,0,0.1474,405.9,1.0,0
3,10695,295,337,1,1,21,0,0,198,36.135,0,0.0,63.11,0.2,0
8,15,9,6,0,1,37,3,1,11,1.6,0,0.2667,1.2,0.65,1
19,17,26,7,0,0,22,0,2,91,0.667,0,0.1176,0.17,1.0,1
15,20,14,3,1,1,33,3,2,60,1.4,0,0.25,0.27,1.0,1
18,436078,2080,293,0,1,94,36167,1104,451,209.553,0,0.0855,1053.79,1.0,0
10,12,30,3,0,1,47,2,0,87,0.419,0,0.1667,0.13,0.9,1
15,4197,148,219,1,1,19,0,0,1611,28.174,0,0.0,2.92,1.0,0
14,28149,147,23,1,1,47,0,0,463,190.203,0,0.0,70.81,0.93,0
6,14,17,1,1,1,42,4,2,22,0.833,0,0.4286,0.61,0.62,1
19,10,7,3,0,0,14,3,1,48,1.375,0,0.4,0.23,1.0,1
7,548815,2748,44,0,1,31,21861,245,3720,199.642,0,0.0403,124.34,0.47,0
12,19,5,9,0,0,34,5,2,69,3.333,0,0.3684,0.27,1.0,1
8,89626222,46,784226,0,1,200,7432791,87367,1485,1906940.915,1,0.0839,68905.65,0.53,0
10,5809,59,355,1,1,95,0,0,1567,96.833,0,0.0,3.35,0.67,0
7,3580,124,429,1,1,67,0,0,1255,28.648,0,0.0,3.17,0.47,0
10,11,8,4,1,1,8,2,2,55,1.333,0,0.3636,0.22,0.87,1
11,277758,1279,29,0,1,78,22772,231,3037,216.999,0,0.0828,81.55,0.73,0
18,11,14,6,1,1,32,1,0,63,0.8,0,0.0909,0.16,1.0,1
6,18,25,1,0,0,14,2,2,69,0.731,0,0.2222,0.26,0.67,1
16,9,15,2,0,0,10,2,2,48,0.625,0,0.4444,0.22,1.0,1
17,13,13,1,0,0,15,1,2,63,1.0,0,0.2308,0.24,1.0,1
7,31130,1391,80,0,1,76,1780,52,641,22.364,0,0.0588,57.37,0.47,0
12,660725,533,115,0,1,112,94544,3827,943,1237.315,0,0.1489,700.21,0.8,0
14,290438243,29,908574,0,1,75,18360829,216678,4216,9681274.8,1,0.064,59593.69,0.93,0
16,6,19,7,1,1,41,4,1,77,0.35,0,0.8333,0.09,1.0,1
5,9,13,10,1,1,8,3,2,50,0.714,0,0.5556,0.15,0.54,1
17,11,16,9,1,1,48,1,1,90,0.706,0,0.1818,0.14,1.0,1
7,138472,2084,42,0,1,37,3453,57,873,66.414,0,0.0253,172.18,0.47,0
11,192465,2249,177,0,1,62,36816,1421,3331,85.54,0,0.1987,62.29,0.73,0
19,19,29,10,0,0,9,1,0,94,0.667,0,0.0526,0.2,1.0,1
11,718499,887,200,0,1,152,69738,1284,2776,809.122,0,0.0988,241.24,0.73,0
11,2,28,9,0,0,43,2,0,35,0.103,0,1.0,0.05,1.0,1
20,11,19,3,0,0,31,0,2,87,0.6,0,0.1818,0.1,1.0,1
14,14,2,4,1,1,1,5,1,35,5.0,0,0.4286,0.42,1.0,1
12,934770,2477,238,0,1,177,65251,1169,1756,377.228,0,0.0711,587.35,0.8,0
15,767164,2883,88,0,1,75,105265,1178,566,266.007,0,0.1387,1354.02,1.0,0
15,16677,74,417,1,1,97,0,0,809,222.373,0,0.0,21.41,1.0,0
18,6149925,95,561895,0,1,245,655722,5162,3825,64061.729,1,0.1075,1464.08,1.0,0
6,366048,2919,154,0,1,161,65826,1107,1410,125.359,0,0.1829,305.98,0.4,0
9,817430,1648,215,0,1,175,33427,548,1412,495.713,0,0.0416,513.57,0.6,0
5,8,0,6,0,1,8,3,1,64,9.0,0,0.5,0.11,0.45,1
12,3,10,6,1,1,30,4,1,41,0.364,0,1.6667,0.06,0.99,1
6,1078,254,144,1,0,21,0,0,2066,4.231,0,0.0,0.58,0.4,0
16,25549,160,153,1,0,19,0,0,1856,158.696,0,0.0,13.17,1.0,0
14,61806,263,180,0,1,80,12321,586,2228,234.117,0,0.2088,32.92,0.93,0
17,19301,280,135,1,1,105,0,0,145,68.69,0,0.0,144.97,1.0,0
7,7651,253,125,1,0,128,0,0,2787,30.126,0,0.0,2.91,0.47,0
6,7435,83,492,1,1,14,0,0,172,88.524,0,0.0,43.15,0.4,0
19,24598606,70,341969,0,1,120,2035690,38184,850,346459.254,1,0.0843,32200.28,1.0,0
12,0,12,0,0,1,31,5,1,23,0.077,0,0.0,0.0,0.94,1
6,10,0,5,0,0,25,4,1,79,11.0,0,0.5,0.13,0.61,1
9,148748,1277,120,0,1,54,17908,377,2766,116.392,0,0.1229,58.71,0.6,0
20,18,4,4,1,0,6,0,0,53,3.8,0,0.0,0.36,1.0,1
18,5851,287,468,1,1,137,0,0,1861,20.319,0,0.0,2.82,1.0,0
18,464049,2629,13,0,1,36,8653,153,3862,176.445,0,0.019,126.62,1.0,0
19,6,29,4,0,0,17,5,0,17,0.233,0,0.8333,0.35,1.0,1
16,530934,1272,196,0,1,159,103816,3771,1002,417.074,0,0.2026,476.53,1.0,0
3,694075,1561,145,0,1,39,120098,5899,3531,444.351,0,0.1815,218.41,0.2,0
9,6,7,0,0,0,34,1,2,89,0.875,0,0.5,0.06,0.83,1
7,615667,145,300,0,1,28,120401,5992,869,4216.904,0,0.2053,727.8,0.47,0
18,245739971,17,523060,0,1,51,20703840,118603,2572,13652220.667,1,0.0847,111762.8,1.0,0
11,379532,2430,256,0,1,164,48374,1404,2086,156.122,0,0.1312,196.08,0.73,0
8,14,10,1,0,1,47,4,2,93,1.364,0,0.4286,0.15,0.68,1
8,7,28,6,1,0,6,1,0,37,0.276,0,0.1429,0.19,0.68,1
9,287948,1398,279,0,1,125,40510,1396,2448,205.825,0,0.1455,99.24,0.6,0
15,50337237,92,26692,0,1,217,4008464,37816,2514,541260.624,1,0.0804,19127.95,1.0,0
18,19985776,67,354246,0,1,161,2684416,53506,2203,293908.485,1,0.137,8561.32,1.0,0
6,17,10,10,0,0,30,4,0,23,1.636,0,0.2353,0.65,0.65,1
9,11,16,8,1,0,22,5,1,59,0.706,0,0.5455,0.17,0.7,1
13,0,4,6,1,1,14,4,0,37,0.2,0,0.0,0.0,1.0,1
16,837455,1969,267,0,1,93,89202,3455,1429,425.105,0,0.1106,685.39,1.0,0
4,449145,1463,192,0,1,125,60159,1197,1738,306.794,0,0.1366,273.73,0.27,0
8,22586,132,122,1,0,143,0,0,2511,169.827,0,0.0,8.73,0.53,0
13,524713,2677,66,0,1,174,91854,4257,3731,195.935,0,0.1832,126.28,0.87,0
11,3947865,60,701979,0,1,79,351185,2904,3665,64719.115,1,0.0897,1192.18,0.73,0
16,11,11,1,0,1,0,2,0,83,1.0,0,0.1818,0.15,1.0,1
7,608325,2734,16,0,1,140,105706,2019,2979,222.423,0,0.1771,222.45,0.47,0
4,6251,269,153,1,1,77,0,0,134,23.156,0,0.0,51.54,0.27,0
6,1100035,66,901348,0,1,179,116396,2025,3280,16418.448,1,0.1077,292.1,0.4,0
14,125330170,22,184655,0,1,110,11649781,199131,3657,5449137.87,1,0.0945,39946.36,0.93,0
16,18,28,8,1,1,3,1,2,27,0.655,0,0.1667,0.54,1.0,1
18,18,20,10,0,1,13,0,2,13,0.905,0,0.1111,1.43,1.0,1
14,11,17,3,0,1,48,1,2,74,0.667,0,0.2727,0.17,1.0,1
12,27527,168,397,1,0,18,0,0,881,162.888,0,0.0,36.83,0.8,0
17,498512,2999,77,0,1,55,76535,2807,2367,166.171,0,0.1592,181.04,1.0,0
7,19,1,2,1,0,8,5,0,41,10.0,0,0.2632,0.44,0.7,1
18,268663,1860,81,0,1,51,3417,151,2629,144.365,0,0.0133,98.14,1.0,0
16,20,30,9,0,0,27,4,0,76,0.677,0,0.2,0.24,1.0,1
4,25233,90,408,1,1,141,0,0,552,277.297,0,0.0,40.36,0.27,0
17,507416,803,130,0,1,159,87562,3037,1366,631.116,0,0.1785,361.41,1.0,0
17,17,20,5,1,0,15,5,0,94,0.857,0,0.2941,0.15,1.0,1
18,66059577,36,993268,0,1,71,2663725,37552,2730,1785394.0,1,0.0409,21009.04,1.0,0
19,14,30,10,0,1,4,1,2,55,0.484,0,0.2143,0.27,1.0,1
5,6101823,33,415012,0,1,83,634813,6030,2095,179465.412,1,0.105,2340.9,0.33,0
14,733487,2094,243,0,1,125,54044,1713,1980,350.114,0,0.076,373.88,0.93,0
16,29290,123,361,1,1,32,0,0,2069,236.218,0,0.0,16.55,1.0,0
8,11,27,6,1,1,42,5,0,72,0.429,0,0.4545,0.13,0.66,1
18,15,13,4,1,0,9,5,0,84,1.143,0,0.3333,0.18,1.0,1
9,17,18,1,1,1,47,5,1,49,0.947,0,0.3529,0.36,0.79,1
14,137806,121,255,0,1,109,4424,122,1576,1129.566,0,0.033,104.49,0.93,0
15,9,19,0,0,0,1,0,0,37,0.5,0,0.0,0.27,1.0,1
4,186750143,38,901951,0,1,200,27751888,265882,3343,4788465.231,1,0.15,58312.77,0.27,0
12,11,25,3,1,0,31,4,1,69,0.462,0,0.4545,0.19,1.0,1
9,23310,159,89,1,0,78,0,0,591,145.694,0,0.0,44.67,0.6,0
13,427572,1611,252,0,1,55,17394,390,3770,265.244,0,0.0416,98.78,0.87,0
12,18,26,0,1,1,28,3,2,15,0.704,0,0.2778,1.33,1.0,1
10,703819,1069,77,0,1,30,105749,4150,1245,657.776,0,0.1561,606.94,0.67,0
13,20521,298,71,1,0,96,0,0,85,68.635,0,0.0,287.97,0.87,0
10,11,3,8,1,0,38,1,1,58,3.0,0,0.1818,0.16,0.93,1
12,971548,2968,21,0,1,30,68053,1751,1313,327.231,0,0.0718,638.43,0.8,0
10,11,1,10,1,1,9,5,0,80,6.0,0,0.4545,0.12,0.82,1
16,14,24,10,1,0,14,4,0,20,0.6,0,0.2857,0.58,1.0,1
14,4,26,8,0,0,29,2,0,90,0.185,0,0.5,0.05,1.0,1
10,147102135,16,735500,0,1,83,6612949,103631,4193,8653066.824,1,0.0457,38752.08,0.67,0
5,8,29,10,0,1,4,4,1,45,0.3,0,0.625,0.18,0.48,1
7,6,8,2,1,1,19,0,1,94,0.778,0,0.1667,0.07,0.66,1
16,5831,233,232,1,0,36,0,0,1065,24.923,0,0.0,5.59,1.0,0
3,654159,2867,112,0,1,49,22790,1030,575,228.089,0,0.0364,1146.69,0.2,0
16,1979,94,425,1,1,120,0,0,2993,20.842,0,0.0,0.65,1.0,0
5,386673,1602,44,0,1,129,24013,369,3754,241.219,0,0.0631,111.02,0.33,0
13,6865,2055,120,0,1,125,168,5,3935,3.339,0,0.0252,1.56,0.87,0
8,20,26,9,0,0,4,4,2,56,0.778,0,0.3,0.3,0.68,1
9,935903,957,173,0,1,38,95067,3122,3224,976.935,0,0.1049,303.42,0.6,0
11,15676,164,22,1,0,71,0,0,2011,95.012,0,0.0,8.4,0.73,0
9,917337,1030,99,0,1,140,62315,1353,3219,889.756,0,0.0694,329.94,0.6,0
11,16750,52,498,1,0,34,0,0,1816,316.057,0,0.0,8.43,0.73,0
15,993353,1296,48,0,1,87,57249,962,1648,765.886,0,0.0586,515.43,1.0,0
10,7178,82,85,1,0,24,0,0,63,86.494,0,0.0,109.12,0.67,0
14,680766,2009,117,0,1,77,122603,3695,1612,338.69,0,0.1855,409.29,0.93,0
7,0,19,3,0,1,27,4,1,10,0.05,0,0.0,0.0,0.57,1
8,704727,2461,109,0,1,153,46573,485,1682,286.242,0,0.0668,336.61,0.53,0
3,396277,560,151,0,1,36,47236,1375,1701,706.378,0,0.1227,249.07,0.2,0
10,365031,1828,223,0,1,50,55045,2420,3862,199.58,0,0.1574,110.72,0.67,0
19,16,25,3,0,1,18,2,0,78,0.654,0,0.125,0.19,1.0,1
16,997302,1043,210,0,1,60,81025,1436,2946,955.271,0,0.0827,383.8,1.0,0
8,10,5,8,0,1,0,3,2,11,1.833,0,0.5,1.05,0.81,1
9,3,14,3,1,1,36,1,2,31,0.267,0,1.0,0.09,0.79,1
19,8836825,75,685074,0,1,69,727560,7744,1712,116274.026,1,0.0832,4967.29,1.0,0
12,229204973,81,910648,0,1,242,18043707,326425,3151,2795182.61,1,0.0801,71849.96,0.8,0
5,3,15,2,0,0,34,3,1,28,0.25,0,1.3333,0.09,0.53,1
9,328482,819,229,0,1,198,29741,1312,2010,400.589,0,0.0945,132.71,0.6,0
13,390392,1970,142,0,1,167,50027,1153,2587,198.068,0,0.1311,130.12,0.87,0
13,7,6,0,1,1,16,2,0,57,1.143,0,0.2857,0.14,1.0,1
12,532461,972,189,0,1,130,83809,3776,2256,547.237,0,0.1645,210.32,0.8,0
8,8,29,5,1,0,39,5,2,70,0.3,0,0.875,0.11,0.81,1
8,161407,1750,65,0,1,131,9183,282,1239,92.18,0,0.0586,133.14,0.53,0
11,3,20,4,1,1,22,3,1,46,0.19,0,1.3333,0.08,0.88,1
6,835032,2947,168,0,1,163,109024,1461,2942,283.254,0,0.1323,335.51,0.4,0
11,9,2,1,0,0,20,5,0,70,3.333,0,0.5556,0.11,0.95,1
16,56338,1557,120,0,1,185,8431,210,1081,36.161,0,0.1534,47.53,1.0,0
11,11,20,5,0,0,47,1,0,38,0.571,0,0.0909,0.34,0.92,1
7,228382,619,10,0,1,57,21314,461,3006,368.36,0,0.0953,79.49,0.47,0
15,314987,2773,80,0,1,198,62953,1336,1357,113.55,0,0.2041,264.59,1.0,0
6,45098431,84,545584,0,1,119,4383192,67987,2515,530569.788,1,0.0987,18014.88,0.4,0
8,490606,1118,26,0,1,49,47915,1374,2417,438.433,0,0.1005,188.61,0.53,0
6,714448,254,137,0,1,48,10975,125,1199,2801.761,0,0.0155,540.14,0.4,0
11,354128,2389,212,0,1,29,26747,972,2821,148.171,0,0.0783,139.71,0.73,0
16,179871306,69,867720,0,1,50,24386169,405372,3459,2569590.1,1,0.1378,52459.48,1.0,0
17,2,12,1,1,1,42,1,2,77,0.231,0,1.5,0.03,1.0,1
4,246425,2874,239,0,1,20,43207,1875,2963,85.713,0,0.1829,81.02,0.27,0
15,757413,1550,274,0,1,23,65284,2396,3021,488.339,0,0.0894,206.74,1.0,0
4,87047,1768,71,0,1,34,5769,255,2116,49.207,0,0.0692,37.48,0.27,0
18,14,6,2,1,0,32,1,2,24,2.143,0,0.2143,0.61,1.0,1
19,1030689,10,19928,0,1,115,41425,300,3778,93699.091,1,0.0405,264.44,1.0,0
15,28199,135,482,1,0,96,0,0,902,207.353,0,0.0,30.96,1.0,0
6,324753,1877,157,0,1,180,58525,2833,1040,172.925,0,0.1889,250.25,0.4,0
6,2,23,4,1,0,33,1,2,53,0.125,0,1.5,0.04,0.63,1
6,329933,77,37,0,1,111,51486,661,2706,4229.923,0,0.1581,100.64,0.4,0
18,45061262,8,530539,0,1,215,2603295,46191,4168,5006807.0,1,0.0588,9105.4,1.0,0
18,952831,874,45,0,1,107,133855,6595,1075,1088.951,0,0.1474,921.72,1.0,0
3,185167,1638,106,0,1,159,33816,1177,1325,112.976,0,0.189,165.99,0.2,0
11,5,15,10,1,1,45,1,0,73,0.375,0,0.2,0.06,0.93,1
10,849766,1414,88,0,1,73,120309,1456,3773,600.542,0,0.1433,258.14,0.67,0
18,19765,89,471,1,0,111,0,0,242,219.622,0,0.0,92.17,1.0,0
10,609384,2978,225,0,1,154,86595,1680,2666,204.56,0,0.1449,183.12,0.67,0
15,15,6,10,1,0,3,5,0,82,2.286,0,0.3333,0.16,1.0,1
6,0,4,10,0,0,31,5,2,19,0.2,0,0.0,0.0,0.64,1
7,4698,252,174,1,1,17,0,0,2299,18.573,0,0.0,1.97,0.47,0
6,784690,547,95,0,1,70,9900,266,2092,1431.918,0,0.013,325.69,0.4,0
17,3910,119,77,1,1,85,0,0,791,32.592,0,0.0,4.8,1.0,0
12,20,2,8,0,1,30,4,1,89,7.0,0,0.25,0.24,0.96,1
17,916971,2347,54,0,1,75,137176,3652,3281,390.533,0,0.1536,273.05,1.0,0
11,65617,1617,208,0,1,105,12555,258,546,40.555,0,0.1953,117.32,0.73,0
14,19,9,6,1,1,27,4,0,10,2.0,0,0.2105,1.68,1.0,1
7,15,27,9,1,1,20,4,2,54,0.571,0,0.4,0.31,0.62,1
8,16737,253,138,1,1,124,0,0,210,65.898,0,0.0,67.5,0.53,0
8,15598,238,457,1,0,10,0,0,1449,65.268,0,0.0,12.84,0.53,0
4,388096,2316,94,0,1,132,12033,501,1297,167.5,0,0.0323,315.05,0.27,0
5,11,20,7,1,0,35,2,1,90,0.571,0,0.2727,0.11,0.45,1
6,970112,2244,34,0,1,84,136933,4059,2698,432.122,0,0.1453,417.42,0.4,0
19,18,7,5,0,1,1,3,1,31,2.375,0,0.2222,0.53,1.0,1
15,33897,1988,191,0,1,83,2962,144,3624,17.043,0,0.0916,7.85,1.0,0
14,13256,143,444,1,0,66,0,0,1456,92.062,0,0.0,7.66,0.93,0
18,4,4,3,1,0,16,5,1,27,1.0,0,1.5,0.17,1.0,1
10,7,22,1,0,0,48,5,0,54,0.348,0,0.7143,0.14,0.91,1
10,825152,1181,142,0,1,146,105550,1675,821,698.099,0,0.1299,1052.48,0.67,0
18,20,9,5,1,1,16,4,1,56,2.1,0,0.25,0.31,1.0,1
11,16,5,10,0,0,24,5,0,54,2.833,0,0.3125,0.32,0.84,1
16,8390,48,356,1,0,85,0,0,582,171.245,0,0.0,16.96,1.0,0
14,114324329,60,970837,0,1,203,8111635,48355,1708,1874169.344,1,0.0714,55690.67,0.93,0
15,20,22,5,1,0,44,1,0,12,0.913,0,0.05,1.53,1.0,1
6,19,30,6,1,0,36,5,1,91,0.645,0,0.3158,0.2,0.53,1
13,14872,97,295,1,0,120,0,0,1689,151.765,0,0.0,8.48,0.87,0
9,679858,2338,44,0,1,163,21748,508,3205,290.662,0,0.0327,215.49,0.6,0
11,6,28,1,1,0,33,5,1,100,0.241,0,1.0,0.05,1.0,1
13,17385,1652,251,0,1,58,757,22,1409,10.518,0,0.0448,10.65,0.87,0
5,1,23,10,1,0,32,0,1,22,0.083,0,1.0,0.05,0.45,1
4,7230,227,89,1,1,112,0,0,2757,31.715,0,0.0,2.63,0.27,0
5,10,12,6,1,1,34,1,0,75,0.846,0,0.1,0.14,0.62,1
15,7,2,5,0,1,25,0,2,59,2.667,0,0.2857,0.11,1.0,1
10,48228,1426,192,0,1,140,5248,156,3408,33.797,0,0.1121,13.76,0.67,0
9,15,2,7,1,1,21,1,2,34,5.333,0,0.2,0.44,0.84,1
14,397,72,418,1,0,85,0,0,825,5.452,0,0.0,0.46,0.93,0
11,16,15,2,0,0,29,1,2,31,1.062,0,0.1875,0.56,0.97,1
13,435247,2704,157,0,1,26,31264,570,1238,160.905,0,0.0731,288.86,0.87,0
13,0,23,8,1,1,5,3,1,27,0.042,0,0.0,0.0,1.0,1
20,47009328,51,759360,0,1,92,6001718,112791,3348,904025.558,1,0.1301,11384.27,1.0,0
4,264557,62,231,0,1,138,41633,1804,949,4199.333,0,0.1642,306.47,0.27,0
4,970916,2862,226,0,1,72,6720,157,463,339.126,0,0.0071,2201.32,0.27,0
17,15,20,9,1,0,11,2,0,42,0.762,0,0.1333,0.37,1.0,1
11,214251890,70,483672,0,1,215,18629854,174371,1075,3017632.268,1,0.0878,167272.12,0.73,0
11,916179,1296,170,0,1,108,165407,5692,332,706.384,0,0.1868,2369.77,0.73,0
18,12370249,51,779415,0,1,162,1673066,18068,1565,237889.423,1,0.1367,8511.58,1.0,0
9,16,15,8,0,0,2,0,2,66,1.062,0,0.125,0.21,0.88,1
10,2780309,50,334641,0,1,124,313847,4548,3158,54515.882,1,0.1145,819.09,0.67,0
10,8770515,41,911844,0,1,98,1291970,11087,2368,208821.81,1,0.1486,4231.2,0.67,0
8,48044,1313,239,0,1,124,5261,216,1206,36.564,0,0.114,33.63,0.53,0
17,20,15,4,0,0,39,0,2,24,1.312,0,0.1,1.0,1.0,1
16,4,29,6,1,1,43,0,1,97,0.167,0,0.25,0.05,1.0,1
10,17,14,10,1,0,36,5,1,97,1.2,0,0.3529,0.16,0.94,1
18,938418,1998,198,0,1,65,127679,3301,352,469.444,0,0.1396,2690.13,1.0,0
4,533269,2196,101,0,1,150,97363,1357,1818,242.726,0,0.1851,346.12,0.27,0
7,14,23,3,0,1,29,2,2,75,0.625,0,0.2857,0.15,0.67,1
15,6962744,37,595362,0,1,222,807814,6165,4306,183230.132,1,0.1169,1828.48,1.0,0
9,96602,2186,203,0,1,52,8025,98,3343,44.171,0,0.0841,27.65,0.6,0
18,6510142,78,903707,0,1,116,235675,2107,1903,82406.873,1,0.0365,4048.44,1.0,0
18,821516,155,179,0,1,27,9589,430,3940,5266.135,0,0.0122,243.0,1.0,0
14,3,0,2,0,0,47,0,0,20,4.0,0,0.0,0.13,1.0,1
11,8198,63,162,1,0,54,0,0,223,128.109,0,0.0,38.39,0.73,0
16,10,26,2,0,1,45,1,2,52,0.407,0,0.3,0.17,1.0,1
5,15512,300,349,1,1,134,0,0,2566,51.538,0,0.0,5.72,0.33,0
11,27176,90,355,1,1,126,0,0,290,298.648,0,0.0,99.25,0.73,0
18,102695779,97,877858,0,1,228,9310082,105970,1842,1047916.122,1,0.0917,61681.22,1.0,0
12,10,10,4,0,1,26,4,1,76,1.0,0,0.5,0.15,1.0,1
18,4,30,9,0,0,11,1,1,64,0.161,0,0.5,0.06,1.0,1
7,748476,2498,261,0,1,130,147682,2748,3184,299.511,0,0.201,230.57,0.47,0
14,21572,115,442,1,1,147,0,0,2479,185.974,0,0.0,7.23,0.93,0
4,14006,39,480,1,0,20,0,0,840,350.175,0,0.0,16.81,0.27,0
11,1332,98,209,1,1,112,0,0,51,13.465,0,0.0,30.49,0.73,0
6,19,16,4,0,0,16,4,2,44,1.176,0,0.3158,0.46,0.68,1
8,95212632,7,78687,0,1,221,9450020,98749,4081,11901579.125,1,0.1003,27556.27,0.53,0
17,11,19,10,1,0,40,3,2,74,0.6,0,0.4545,0.13,1.0,1
